
"ModelPeriodEmissions","UTOPIA","CO2",296.626529
"ModelPeriodEmissions","UTOPIA","NOX",170.895000

"ModelPeriodCostByRegion","UTOPIA",43182.812223

"AccumulatedAnnualDemand","UTOPIA","TX",5.200000,5.460000,5.720000,5.980000,6.240000,6.500000,6.760000,7.020000,7.280000,7.540000,7.800000,8.189000,8.578000,8.967000,9.356000,9.745000,10.134000,10.523000,10.912000,11.301000,11.690000

"FuelProductionByTimeSlice","UTOPIA","WND","ID",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","IN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","SD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","SN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","WD",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"FuelProductionByTimeSlice","UTOPIA","WND","WN",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000

"TotalAnnualCapacity","UTOPIA","COAL",0.618528,0.858430,1.107037,1.348305,1.596912,1.841556,2.086788,2.331431,2.580038,2.824681,3.069913,3.402971,3.750118,4.093300,4.440447,4.783629,5.130776,5.473958,5.821105,6.164287,6.508059
"TotalAnnualCapacity","UTOPIA","NUCLEAR",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
"TotalAnnualCapacity","UTOPIA","HYDRO",0.130000,0.140000,0.140000,0.150000,0.150000,0.150000,0.160000,0.160000,0.160000,0.160000,0.170000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.200000,0.210000
"TotalAnnualCapacity","UTOPIA","STOR_HYDRO",0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
